index,price,retail_price,currency_code
9.78148E+12,,,
9.7818E+12,997.09,498.54,INR
1484257804,,,
9.7818E+12,997.09,498.54,INR
9.78179E+12,1108.01,554,INR
9.7818E+12,1108.01,554,INR
9.78112E+12,,,
9.78939E+12,972.29,486.14,INR
9.7818E+12,886.17,443.08,INR
9.78148E+12,,,
9.78112E+12,,,
9.78179E+12,997.09,498.54,INR
9.7811E+12,,,
9.78332E+12,23600,23600,INR
9.78148E+12,,,
9.78126E+12,5279.84,5279.84,INR
9.781E+12,7733.72,7733.72,INR
1664151281,,,
9.79885E+12,,,
9.78164E+12,,,
9.78112E+12,,,
1839213108,,,
9.78184E+12,997.09,498.54,INR
9.78013E+12,,,
9.781E+12,5301.71,5301.71,INR
1801071039,,,
9.78179E+12,665.51,332.76,INR
9.7818E+12,997.09,498.54,INR
9.78013E+12,,,
9.78126E+12,6159.81,6159.81,INR
9.78179E+12,2214.85,2214.85,INR
9.78074E+12,0,0,INR
9.78012E+12,3591.92,3591.92,INR
9.78939E+12,972.29,486.14,INR
9.7818E+12,997.09,498.54,INR
1789809711,,,
9.78149E+12,2513.4,2513.4,INR
9.78148E+12,,,
9.78112E+12,,,
9.78936E+12,942.82,471.41,INR
9.78074E+12,0,0,INR
9.78112E+12,470.82,329.57,INR
9.7811E+12,4425,4425,INR
9.78007E+12,4399.87,4399.87,INR
1493965735,,,
9.78126E+12,4399.87,4399.87,INR
9.78179E+12,997.09,498.54,INR
1484265750,,,
9.78007E+12,7479.77,7479.77,INR
9.78112E+12,,,
148424334X,,,
9.78126E+12,8711.9,8711.9,INR
9.78149E+12,3764.2,3764.2,INR
9.78179E+12,886.17,443.08,INR
9.78126E+12,3432.06,3432.06,INR
9.78179E+12,1883.27,1883.27,INR
1484221427,,,
9.78007E+12,,,
9.78014E+12,,,
9.7821E+12,,,
9.7811E+12,3764.2,3764.2,INR
9.78179E+12,665.51,345.14,INR
9.78013E+12,,,
1492093327,,,
9.78126E+12,9679.71,9679.71,INR
9.78149E+12,3174.2,3174.2,INR
9.78007E+12,,,
9.78013E+12,,,
9.78126E+12,3910.99,3910.99,INR
9.78179E+12,1108.01,554,INR
9.78147E+12,32614.72,32614.72,INR
9.78143E+12,,,
9.78179E+12,2214.85,2214.85,INR
9.78303E+12,15222,15222,INR
9.78007E+12,5279.84,5279.84,INR
9.78179E+12,1108.01,554,INR
9.78007E+12,,,
1430232285,,,
9.78031E+12,,,
9.78145E+12,2065,2065,INR
9.78939E+12,590,295,INR
9.78354E+12,5463.4,5463.4,INR
9.78008E+12,6324.8,6324.8,INR
9.78112E+12,,,
9.78373E+12,0,0,INR
9.78099E+12,0,0,INR
9.7818E+12,1108.01,554,INR
9.78145E+12,2950,2950,INR
72253649,,,
UCSD:31822035542547,,,
9.78162E+12,972.78,486.39,INR
9.78332E+12,8401.6,8401.6,INR
9.78149E+12,,,
9.78179E+12,886.17,443.08,INR
303010530X,,,
9.78981E+12,18526,18526,INR
9.78043E+12,5940.12,5940.12,INR
9.781E+12,8836.86,8836.86,INR
9.78981E+12,5711.2,5711.2,INR
9.78332E+12,5463.4,5463.4,INR
9.78147E+12,11208.82,11208.82,INR
9.78303E+12,7563.8,7563.8,INR
9.78149E+12,,,
9.781E+12,6724.82,6724.82,INR
9.78112E+12,13009.5,13009.5,INR
9.78332E+12,5038.6,5038.6,INR
9.781E+12,8966.82,8966.82,INR
1119561078,,,
149207294X,,,
9.7806E+12,,,
9.78111E+12,,,
9.78981E+12,8401.6,8401.6,INR
1499684851,,,
9.78013E+12,,,
303086135X,,,
9.78112E+12,3885.74,3885.74,INR
9.78111E+12,,,
9.78144E+12,,,
9.78145E+12,2360,2360,INR
9.78149E+12,1770,1770,INR
9.78981E+12,,,
9.78145E+12,,,
9.78049E+12,2409.26,2409.26,INR
9.781E+12,,,
9.78146E+12,5463.4,5463.4,INR
9.78154E+12,,,
9.78195E+12,2031.95,2031.95,INR
9.78184E+12,886.17,443.08,INR
9.78149E+12,,,
9.78332E+12,4200.8,4200.8,INR
9.78032E+12,4099.32,4099.32,INR
9.78304E+12,,,
9.78043E+12,,,
9.78111E+12,,,
9.781E+12,,,
9.78013E+12,9347.96,9347.96,INR
9.78111E+12,,,
9.78148E+12,,,
9.78303E+12,4625.6,4625.6,INR
9.78149E+12,,,
9.7818E+12,,,
9.78149E+12,,,
9.78303E+12,7563.8,7563.8,INR
367748436,,,
3319461605,,,
9.78114E+12,,,
9.78149E+12,,,
9.78112E+12,,,
9.78163E+12,,,
9.78111E+12,,,
9.78031E+12,,,
9.78126E+12,3432.06,3432.06,INR
9.78149E+12,,,
9.78039E+12,4790.8,4790.8,INR
1466510846,,,
9.78112E+12,470.82,329.57,INR
3319557076,,,
9.78039E+12,1270.24,635.12,INR
9.78111E+12,,,
1617291560,,,
9.78026E+12,,,
9.78151E+12,739.86,369.93,INR
9.78184E+12,4131.17,4131.17,INR
387947140,,,
9.78149E+12,,,
9.78145E+12,2065,1170.86,INR
471705632,,,
3030861325,,,
9.78148E+12,,,
9.78112E+12,4856.88,4856.88,INR
9.78112E+12,,,
495109665,,,
9.78443E+12,7316,7316,INR
9.78112E+12,931.02,465.51,INR
9.78039E+12,6726,6726,INR
9.7815E+12,,,
787982369,,,
9.78178E+12,1108.01,554,INR
172964239X,,,
9.78026E+12,,,
9.78135E+12,,,
471172758,,,
9.78145E+12,2950,1672.65,INR
9.78069E+12,,,
9.7815E+12,,,
9.78112E+12,588.82,294.41,INR
9.7806E+12,,,
9.78147E+12,1061.11,530.56,INR
1493938436,,,
9.78112E+12,,,
9.78303E+12,14278,14278,INR
9.78148E+12,16874,16874,INR
1305115341,,,
9.78149E+12,3764.2,3764.2,INR
9.78179E+12,997.09,498.54,INR
9.78082E+12,5038.6,5038.6,INR
367381893,,,
521864496,,,
3030598888,,,
9.7811E+12,,,
9.78303E+12,11764.6,11764.6,INR
9.78886E+12,,,
9.78886E+12,,,
9.78178E+12,1218.93,609.46,INR
9.78149E+12,,,
9.78132E+12,5043.32,5043.32,INR
9.78332E+12,3787.8,3787.8,INR
9.78164E+12,2489.8,2489.8,INR
9.78159E+12,,,
547132492,,,
9.78332E+12,9239.4,9239.4,INR
3319457950,,,
9.78135E+12,5043.32,5043.32,INR
3540687351,,,
9.7815E+12,3138.8,3138.8,INR
9.78159E+12,,,
9.78145E+12,2360,2360,INR
9.78149E+12,4425,4425,INR
9.78149E+12,1250.8,625.4,INR
3031004604,,,
1138445746,,,
9.78114E+12,,,
9.78162E+12,,,
9.78149E+12,,,
9.78052E+12,,,
9.78145E+12,6789.35,6789.35,INR
9.781E+12,5773.07,5773.07,INR
1493951734,,,
9.78184E+12,775.25,387.62,INR
9.78178E+12,997.09,498.54,INR
9.78031E+12,3616.84,3616.84,INR
3319694154,,,
9.78112E+12,,,
9.78146E+12,7563.8,7563.8,INR
9.78112E+12,824.82,412.41,INR
9.781E+12,8836.86,8836.86,INR
9.78112E+12,2358.82,2358.82,INR
9.78013E+12,11863.72,11863.72,INR
9.78179E+12,886.17,443.08,INR
9.78939E+12,942.82,471.41,INR
9.78139E+12,,,
1119863376,,,
9.781E+12,,,
9.78303E+12,4200.8,4200.8,INR
9.78111E+12,,,
9.78163E+12,2712.82,2712.82,INR
9.78112E+12,13645.52,13645.52,INR
471345059,,,
9.78179E+12,886.17,443.08,INR
9.78112E+12,14563.56,14563.56,INR
9.78081E+12,1023.32,511.66,INR
1305269470,,,
9.78144E+12,,,
9.78019E+12,251.89,176.32,INR
9.78006E+12,1382.93,691.46,INR
9.78039E+12,,,
1735431109,,,
9.78026E+12,7806.05,7806.05,INR
9.78047E+12,12820.7,12820.7,INR
9811517371,,,
9.78099E+12,2933.52,2933.52,INR
9.78145E+12,2360,2360,INR
9.78303E+12,14278,14278,INR
9.78151E+12,7372.05,5754.15,INR
1139467042,,,
9.78935E+12,,,
9.7818E+12,9261.6,9261.6,INR
9.7806E+12,,,
9.78112E+12,,,
9.78148E+12,,,
9.78111E+12,,,
9.78159E+12,,,
980232775,,,
3319000314,,,
9.78047E+12,18934.28,18934.28,INR
9.78168E+12,,,
9.78006E+12,1537.05,1537.05,INR
1584882476,,,
9.781E+12,,,
9.78981E+12,12626,12626,INR
9.78303E+12,4625.6,4625.6,INR
9.78164E+12,2355.28,2355.28,INR
9386551934,,,
9.78026E+12,11221.56,11221.56,INR
9.78163E+12,4396.55,4396.55,INR
9.7806E+12,2360,2360,INR
9.78159E+12,,,
9.78069E+12,,,
9.78149E+12,,,
1457309327,,,
3319692380,,,
1260452778,,,
9.78144E+12,,,
9.78159E+12,,,
3030439836,,,
1616100362,,,
9.78112E+12,,,
9.78178E+12,3912.47,3912.47,INR
1532989687,,,
9.78112E+12,13330.46,13330.46,INR
9.781E+12,,,
9.7802E+12,,,
9.78179E+12,6848.16,6848.16,INR
9.78026E+12,,,
9.78012E+12,5748.96,5748.96,INR
9.78069E+12,,,
UOM:39015015729216,,,
367568594,,,
3031071549,,,
3319991418,,,
9.78039E+12,,,
144712572X,,,
9.78112E+12,13592.42,13592.42,INR
9.78112E+12,,,
470723556,20711.36,20711.36,INR
9.78112E+12,12524.52,12524.52,INR
1802164448,,,
9.78179E+12,1108.01,554,INR
805071342,,,
393138151,,,
9.78179E+12,1145.77,572.88,INR
9.78179E+12,,,
9.78178E+12,997.09,498.54,INR
9.78303E+12,5038.6,5038.6,INR
9.78112E+12,,,
471226181,,,
9.78111E+12,,,
1526449366,,,
9.78179E+12,1771.17,1771.17,INR
995529523,,,
9.78112E+12,1132.8,566.4,INR
9.78112E+12,,,
194505123X,,,
3319803239,,,
3030754596,,,
9.78332E+12,10089,10089,INR
996916059,,,
9.78148E+12,,,
3527410589,,,
387759352,,,
471360910,,,
9.78179E+12,1108.01,554,INR
149394018X,,,
9.78939E+12,972.29,486.14,INR
9.78148E+12,,,
817640312,,,
9.78112E+12,21221.12,21221.12,INR
3030185478,,,
9.78354E+12,13924,13924,INR
1786345390,,,
9.78303E+12,10089,10089,INR
9.78148E+12,5246.28,5246.28,INR
9.78364E+12,10926.8,10926.8,INR
9.78303E+12,4200.8,4200.8,INR
9.78111E+12,,,
9.78047E+12,22628.86,22628.86,INR
9.78147E+12,5043.32,5043.32,INR
1955786380,,,
1461293715,,,
1484234944,,,
008102939X,,,
9.78112E+12,11553.38,11553.38,INR
1441996338,,,
9.78039E+12,,,
9.78129E+12,,,
9811533563,,,
1498707637,,,
3319560700,,,
052180356X,,,
1484222555,,,
387245448,,,
9.78132E+12,6388.52,6388.52,INR
1493945483,,,
9048166195,,,
9.78303E+12,11764.6,11764.6,INR
471372153,,,
9.78332E+12,10926.8,10926.8,INR
470552646,,,
1787285650,,,
9.78031E+12,1465.79,732.9,INR
9.78168E+12,,,
9.78332E+12,9239.4,9239.4,INR
9.78112E+12,706.82,353.41,INR
9.78148E+12,,,
9.78031E+12,4007.94,4007.94,INR
486646661,,,
9.78112E+12,,,
9.7818E+12,1108.01,554,INR
9.781E+12,18854.09,18854.09,INR
9.78112E+12,,,
3030884422,,,
9.78144E+12,,,
9.781E+12,,,
3030433838,,,
9.78008E+12,5246.28,5246.28,INR
9.781E+12,0,0,INR
1516963148,,,
9.78149E+12,,,
3319553356,,,
9.78303E+12,4625.6,4625.6,INR
9.78332E+12,5038.6,5038.6,INR
1516576748,,,
9.78026E+12,,,
471560405,,,
3030550192,,,
9.78112E+12,21852.42,21852.42,INR
9.78144E+12,,,
9.7815E+12,,,
9.78147E+12,914.85,457.42,INR
9.78031E+12,4594.59,4594.59,INR
9.78303E+12,9239.4,9239.4,INR
UOM:39015055084167,,,
9.78112E+12,,,
136570550,,,
3030600629,,,
9.78303E+12,12626,12626,INR
9.78144E+12,6338.55,6338.55,INR
9.78112E+12,,,
9.78135E+12,11208.82,11208.82,INR
9.78178E+12,1108.01,554,INR
9.78311E+12,9287.78,9287.78,INR
9.78303E+12,13452,13452,INR
9.78153E+12,3861.91,3861.91,INR
OSU:32435009222415,,,
9.781E+12,5940.12,5940.12,INR
9.78332E+12,25252,25252,INR
1584883448,,,
9.78981E+12,,,
9.7811E+12,4425,4425,INR
9.78179E+12,1108.01,554,INR
9.78112E+12,11163.98,11163.98,INR
9.78179E+12,997.09,498.54,INR
154991748X,,,
9.78303E+12,4625.6,4625.6,INR
9.78981E+12,13452,13452,INR
9.78332E+12,11764.6,11764.6,INR
9.78981E+12,7729,7729,INR
8132236416,,,
9.78151E+12,,,
9.78135E+12,5043.32,5043.32,INR
1107036070,,,
9.78031E+12,,,
9.78112E+12,,,
9.78148E+12,5246.28,5246.28,INR
9.78813E+12,12626,12626,INR
9.78149E+12,,,
9.78303E+12,4625.6,4625.6,INR
9.78981E+12,11764.6,11764.6,INR
1461476178,,,
9.78112E+12,11844.84,11844.84,INR
9.78303E+12,7563.8,7563.8,INR
9.78112E+12,,,
9.78112E+12,8255.28,8255.28,INR
9.78332E+12,10926.8,10926.8,INR
9.78112E+12,,,
3642423442,,,
9.78008E+12,11863.72,11863.72,INR
9.78112E+12,,,
9.78039E+12,16874,16874,INR
9.78153E+12,330.4,231.28,INR
470889454,,,
9.78112E+12,,,
9.7811E+12,3764.2,3764.2,INR
UOM:39015019836314,,,
150636277X,,,
9.78112E+12,,,
UOM:39015015160628,,,
9.7818E+12,17408.33,17408.33,INR
1491934115,,,
9.78043E+12,,,
9.78145E+12,,,
9.78013E+12,10785.2,10785.2,INR
9.78112E+12,,,
9.78013E+12,,,
9.78152E+12,19958.26,19958.26,INR
9.78332E+12,15222,15222,INR
9.78047E+12,,,
9.78148E+12,4819.12,4819.12,INR
9.78031E+12,4887.91,4887.91,INR
9.78303E+12,15222,15222,INR
1107670349,,,
1584889594,3138.8,3138.8,INR
9.78141E+12,,,
9.78353E+12,17967.86,17967.86,INR
9.78154E+12,7372.05,7372.05,INR
387779078,7139,7139,INR
9.78047E+12,12334.54,12334.54,INR
9.78354E+12,10997.6,10997.6,INR
9.78149E+12,3174.2,3174.2,INR
9.78311E+12,8212.25,8212.25,INR
9.78112E+12,,,
9.78112E+12,11169.88,11169.88,INR
538481641,,,
1788398068,,,
9.78167E+12,20931.84,20931.84,INR
124058884,,,
9.78148E+12,,,
9.78019E+12,1737.67,1737.67,INR
9.781E+12,,,
9.7818E+12,24339.34,24339.34,INR
UOM:39015040331483,,,
9.78167E+12,20931.84,20931.84,INR
9.781E+12,,,
471083593,,,
9.7818E+12,3163.57,3163.57,INR
MINN:31951D02030362N,,,
UOM:39015021518686,,,
UCAL:B4420468,,,
9.78014E+12,,,
007240437X,,,
UCAL:B4406700,,,
STANFORD:36105037836991,,,
UCAL:B4406699,,,
STANFORD:36105038669144,,,
UCAL:B4170005,,,
UVA:X002327605,,,
9.78126E+12,9288.61,9288.61,INR
UCSC:32106014183906,,,
UOM:39015063089836,,,
9.78126E+12,24345.93,24345.93,INR
9.78149E+12,,,
9.78069E+12,3221.4,3221.4,INR
9.78112E+12,4074.54,4074.54,INR
9.78135E+12,,,
9.78946E+12,,,
9.78149E+12,,,
9.78145E+12,955.8,477.9,INR
9.78981E+12,7563.8,7563.8,INR
9.78112E+12,5828.02,5828.02,INR
9.78153E+12,4213.09,4213.09,INR
9.7806E+12,,,
9.78154E+12,5954.32,5954.32,INR
1526468921,,,
9.78023E+12,2048,2048,INR
9.78354E+12,37878,37878,INR
9.78149E+12,,,
9.78145E+12,,,
9.78069E+12,,,
9.78179E+12,2214.85,2214.85,INR
9.78149E+12,,,
9.78147E+12,,,
9.78112E+12,4074.54,1950,INR
9.78112E+12,1060.82,530.41,INR
9.78154E+12,10207.52,10207.52,INR
9.78168E+12,,,
9.78112E+12,3884.56,3884.56,INR
1492086002,,,
9.78303E+12,12626,12626,INR
9.78112E+12,1060.82,530.41,INR
9.78179E+12,997.09,498.54,INR
9.78144E+12,,,
1544350880,,,
9.78006E+12,1537.05,1537.05,INR
9.78135E+12,4146.52,4146.52,INR
9.78953E+12,2810.2,2810.2,INR
9.78036E+12,,,
9.78112E+12,4856.88,4856.88,INR
9.78148E+12,,,
1483365158,,,
9.78143E+12,,,
1491921285,,,
1138426350,,,
1484223993,,,
9.78047E+12,,,
9.78112E+12,3884.56,3884.56,INR
1085827836,,,
9.78112E+12,,,
1484241088,,,
9.78303E+12,9239.4,9239.4,INR
9.78981E+12,3717.57,3717.57,INR
9.78008E+12,6755.5,6755.5,INR
1733042687,,,
9.78185E+12,665.51,332.76,INR
1482257378,,,
9.78198E+12,3089.9,3089.9,INR
1402072597,,,
9.78112E+12,4856.88,4856.88,INR
9.78112E+12,,,
9.78148E+12,6726,6726,INR
9.78135E+12,2215,2215,INR
9.78179E+12,1993.01,1993.01,INR
1138910902,,,
9.78179E+12,1108.01,554,INR
9.78148E+12,,,
9.78112E+12,942.82,471.41,INR
8131708764,,,
9.78144E+12,8401.6,8401.6,INR
9.78354E+12,10089,10089,INR
1484226704,,,
9.78112E+12,3881.02,3881.02,INR
1119696720,,,
9.781E+12,,,
1032343281,,,
9.78152E+12,55006.92,55006.92,INR
9.78149E+12,,,
1484205693,,,
9.78939E+12,972.29,486.14,INR
9.78147E+12,,,
9.78155E+12,,,
9.78184E+12,,,
9.78112E+12,,,
9.78112E+12,,,
134308913,,,
9.78067E+12,,,
9.78013E+12,,,
9.78145E+12,3540,3540,INR
9.78043E+12,,,
9.78163E+12,,,
9.78144E+12,,,
9.78185E+12,1108.01,554,INR
9.78132E+12,1657.2,1657.2,INR
9.78178E+12,997.09,498.54,INR
9.78112E+12,,,
1484264541,,,
1480112429,,,
9.78332E+12,33512,33512,INR
9.7818E+12,3163.57,3163.57,INR
9.78112E+12,4370.72,4370.72,INR
9.78039E+12,7139,7139,INR
9.78148E+12,,,
9.79836E+12,,,
9.78184E+12,724.51,362.26,INR
3319574868,,,
9.78013E+12,,,
9.78354E+12,6726,6726,INR
9.78145E+12,5038.6,5038.6,INR
9.78013E+12,2160.03,2160.03,INR
9.78303E+12,13452,13452,INR
9.78179E+12,886.17,443.08,INR
9.78112E+12,,,
9.78178E+12,775.25,387.62,INR
9.79837E+12,,,
9.78146E+12,7139,7139,INR
80558410,3447.96,3447.96,INR
1848002181,,,
1546687548,,,
9.78961E+12,,,
3030549151,,,
1782163360,,,
981151285X,,,
1787285138,,,
3319962523,,,
1600330193,,,
3662519690,,,
9.78332E+12,9239.4,9239.4,INR
9.79835E+12,,,
3642065392,,,
1484271602,,,
9.78303E+12,3363,3363,INR
9.78047E+12,,,
9.78112E+12,,,
3540250549,,,
UOM:39015037451302,,,
1801131848,,,
9.78013E+12,3591.92,3591.92,INR
364277167X,,,
036735795X,,,
9.78013E+12,,,
1616892196,,,
80543626,7043.42,7043.42,INR
1484200535,,,
9.78112E+12,,,
9.78044E+12,8988.06,8988.06,INR
9.78332E+12,13452,13452,INR
9.78332E+12,12626,12626,INR
367898756,,,
9.78112E+12,,,
9.78163E+12,5597.92,5597.92,INR
1849947198,,,
9.78112E+12,,,
80531474,17976.12,17976.12,INR
9.78162E+12,,,
1447128036,,,
3030835022,,,
387779078,7139,7139,INR
3319073400,,,
470526823,,,
9.78143E+12,928.03,464.02,INR
3540585192,,,
9.78043E+12,3249.72,3249.72,INR
9.78112E+12,8542.02,8542.02,INR
1558605339,,,
9.78163E+12,4007.27,4007.27,INR
9.78112E+12,,,
353017701,,,
9.78147E+12,233657.7,233657.7,INR
9.78178E+12,837.8,418.9,INR
9.78039E+12,5038.6,5038.6,INR
9.78179E+12,886.17,443.08,INR
1447175263,,,
9.7818E+12,5273.41,5273.41,INR
1549617214,,,
9.78132E+12,5267.52,5267.52,INR
9.78303E+12,5038.6,5038.6,INR
9.78047E+12,,,
9.7818E+12,26286.49,26286.49,INR
9.7987E+12,,,
9.78112E+12,,,
9.78303E+12,12626,12626,INR
9.78159E+12,48191.9,48191.9,INR
9.7814E+12,,,
9.78007E+12,4399.87,4399.87,INR
9.78012E+12,,,
3319364545,,,
9.78147E+12,19471.48,19471.48,INR
9.78013E+12,,,
9.78145E+12,7988.6,7988.6,INR
9400772920,,,
1420075748,4819.12,4819.12,INR
9.7818E+12,1108.01,554,INR
9.78148E+12,,,
9.78047E+12,,,
9.78332E+12,0,0,INR
3662506041,,,
1558605290,,,
354025076X,,,
9.78161E+12,,,
1119962935,,,
9.78354E+12,18526,18526,INR
9.78185E+12,5038.6,5038.6,INR
9.78112E+12,,,
9.78144E+12,,,
9.78023E+12,,,
3540838511,,,
9.78354E+12,4200.8,4200.8,INR
9.78142E+12,,,
9.78114E+12,3922.32,3922.32,INR
9.78161E+12,3912.47,3912.47,INR
9.78366E+12,4708.2,4708.2,INR
9.78052E+12,,,
9.78146E+12,15222,15222,INR
9.7816E+12,189846.88,189846.88,INR
9.78354E+12,,,
9.78981E+12,12626,12626,INR
9.78161E+12,,,
9.78147E+12,8609.28,8609.28,INR
9.78112E+12,,,
9.78145E+12,955.8,477.9,INR
9.78146E+12,10089,10089,INR
9.78162E+12,1893.9,1893.9,INR
1616895284,,,
9.78371E+12,9239.4,9239.4,INR
9.78135E+12,24308,24308,INR
9.78149E+12,3764.2,3764.2,INR
9.78303E+12,5463.4,5463.4,INR
9.78112E+12,,,
9.78364E+12,23600,23600,INR
9.78146E+12,15812,15812,INR
9.78159E+12,,,
9.78168E+12,,,
9.78159E+12,,,
9.78013E+12,,,
9.78303E+12,2360,2360,INR
9.7814E+12,18526,18526,INR
9.78354E+12,5888.2,5888.2,INR
9.78112E+12,2909.88,2909.88,INR
9.78031E+12,,,
9.78332E+12,5888.2,5888.2,INR
134508610,,,
3031014758,,,
9.78161E+12,,,
9.78149E+12,,,
9.78163E+12,,,
9.78162E+12,,,
9.78086E+12,15222,15222,INR
9.78163E+12,,,
9.78039E+12,5463.4,5463.4,INR
9.78039E+12,10089,10089,INR
9.78026E+12,1946.76,1946.76,INR
9.78161E+12,,,
786881062,,,
9.78178E+12,1108.01,554,INR
9.7818E+12,997.09,498.54,INR
9.78158E+12,,,
9.78043E+12,,,
9.78148E+12,8401.6,8401.6,INR
9.78199E+12,3502.58,3502.58,INR
9.78164E+12,3095.14,3095.14,INR
9.78161E+12,,,
1139477315,,,
9.78332E+12,3787.8,3787.8,INR
026208290X,,,
UOM:39015047108686,,,
9.78354E+12,10089,10089,INR
9.78163E+12,,,
UOM:39015060786061,,,
9.78163E+12,,,
UCSC:32106019858130,,,
9.78163E+12,,,
9.78144E+12,401.2,216.65,INR
9.78145E+12,2360,2360,INR
9.78039E+12,1270.24,635.12,INR
9.78149E+12,,,
9.7814E+12,3068,3068,INR
9.78151E+12,560.78,280.39,INR
9.78146E+12,7988.6,7988.6,INR
STANFORD:36105025032272,,,
1852337893,,,
9.78145E+12,,,
9.7802E+12,,,
9.78149E+12,,,
471666564,,,
141379510,,,
837957680,,,
9.78146E+12,10207,10207,INR
716783169,,,
UCAL:B4513893,,,
9.78113E+12,,,
1641880104,,,
265790972,,,
9.78114E+12,,,
CORNELL:31924064394103,,,
9.78172E+12,8017.53,8017.53,INR
9.78146E+12,,,
9.78112E+12,,,
619267976,,,
1337101931,,,
9.78076E+12,,,
1032094435,,,
9.78132E+12,7285.32,7285.32,INR
1305080351,,,
1285428943,,,
71825320,,,
1305107160,,,
132374560,,,
393265900,,,
133756009X,,,
9.78112E+12,21925.58,21925.58,INR
323092306,,,
495599247,,,
9.78047E+12,,,
128407448X,,,
841227748,,,
9.78132E+12,,,
